"id","t","exp","wks","occ","ind","south","smsa","ms","fem","union","ed","blk","lwage"
"154",5,16,44,0,0,1,1,0,0,0,17,0,6.89972019195557
"154",6,17,51,0,0,1,1,0,0,0,17,0,7.02730989456177
"154",7,18,49,0,0,1,1,0,0,0,17,0,7.13089990615845
"155",1,3,49,0,0,0,1,1,0,0,16,0,6.52208995819092
"155",2,4,46,0,0,0,1,1,0,0,16,0,6.68460988998413
"155",3,5,48,0,0,0,1,1,0,0,16,0,6.80239009857178
"155",4,6,48,0,0,0,1,1,0,0,16,0,7.00306987762451
"155",5,7,48,0,0,0,1,1,0,0,16,0,7.00306987762451
"155",6,8,48,0,0,0,1,1,0,0,16,0,7.27931976318359
"155",7,9,48,0,1,0,1,1,0,0,16,0,7.37775993347168
"156",1,33,47,0,0,0,0,1,0,0,13,0,6.65286016464233
"156",2,34,47,0,0,0,0,1,0,0,13,0,6.77421998977661
"156",3,35,47,0,0,0,0,1,0,0,13,0,6.80239009857178
"156",4,36,47,0,0,0,0,1,0,0,13,0,6.8564600944519
"156",5,37,48,0,0,0,0,1,0,0,13,0,7.00306987762451
"156",6,38,48,1,0,0,0,1,0,0,13,0,7.09007978439331
"156",7,39,48,1,0,0,0,1,0,0,13,0,7.06901979446411
"157",1,8,48,1,1,0,0,1,0,1,12,0,6.54535007476807
"157",2,9,51,0,1,0,0,1,0,1,12,0,6.45361995697021
"157",3,10,49,0,1,0,0,1,0,1,12,0,6.57785987854004
"157",4,11,49,0,1,0,0,1,0,1,12,0,6.67456007003784
"157",5,12,50,1,1,0,0,1,0,1,12,0,6.77307987213135
"157",6,13,50,0,1,0,0,1,0,1,12,0,6.86900997161865
"157",7,14,50,1,1,0,0,1,0,1,12,0,6.90776014328003
"158",1,29,46,1,1,0,1,1,0,0,12,0,6.63856983184814
"158",2,30,47,1,1,0,1,1,0,0,12,0,6.68460988998413
"158",3,31,47,1,1,0,1,1,0,0,12,0,6.73339986801147
"158",4,32,47,1,1,0,1,1,0,0,12,0,6.88244009017944
"158",5,33,47,1,1,0,1,1,0,0,12,0,6.92560005187988
"158",6,34,47,1,1,0,1,1,0,0,12,0,7.04140996932983
"158",7,35,47,1,1,0,1,1,0,0,12,0,7.08840990066528
"159",1,30,49,0,1,0,0,1,0,0,12,0,6.55108022689819
"159",2,31,49,0,1,0,0,1,0,0,12,0,6.5861701965332
"159",3,32,49,0,0,0,0,1,0,0,12,0,6.65286016464233
"159",4,33,52,0,1,0,0,1,0,0,12,0,6.4377498626709
"159",5,34,48,0,1,0,0,1,0,0,12,0,6.62006998062134
"159",6,35,50,0,1,0,0,1,0,0,12,0,6.80239009857178
"159",7,36,49,1,1,0,0,1,0,1,12,0,6.68460988998413
"160",1,25,38,0,0,0,1,1,0,1,17,0,6.62006998062134
"160",2,26,40,0,0,0,1,1,0,1,17,0,6.80239009857178
"160",3,27,39,0,0,0,1,1,0,1,17,0,6.8564600944519
"160",4,28,38,0,0,0,1,1,0,1,17,0,6.90776014328003
"160",5,29,39,0,0,0,1,1,0,1,17,0,6.95655012130737
"160",6,30,39,0,0,0,1,1,0,1,17,0,7.09007978439331
"160",7,31,35,0,0,0,1,1,0,1,17,0,7.15070009231567
"161",1,9,50,1,0,0,0,1,0,0,12,0,6.10925006866455
"161",2,10,52,1,0,0,0,1,0,0,12,0,6.21461009979248
"161",3,11,52,1,0,0,0,1,0,0,12,0,6.21461009979248
"161",4,12,52,1,0,0,0,1,0,0,12,0,6.55819988250732
"161",5,13,52,1,0,0,0,1,0,0,12,0,6.66567993164062
"161",6,14,46,1,0,0,0,1,0,0,12,0,6.86171007156372
"161",7,15,52,1,0,0,0,1,0,0,12,0,6.97072982788086
"162",1,8,50,1,0,0,1,1,0,0,12,0,5.74300003051758
"162",2,9,38,1,0,0,1,1,0,0,12,0,6.05209016799927
"162",3,10,49,0,0,0,1,1,0,0,12,0,6.0799298286438
"162",4,11,49,1,0,0,1,1,0,0,12,0,6.30991983413696
"162",5,12,51,1,0,0,1,1,0,0,12,0,6.39693021774292
"162",6,13,51,1,0,0,1,1,0,0,12,0,6.47697019577026
"162",7,14,49,1,0,0,1,0,0,0,12,0,6.51470994949341
"163",1,10,50,1,1,1,1,1,0,1,12,0,6.04024982452393
"163",2,11,52,1,1,1,1,1,0,1,12,0,6.18415021896362
"163",3,12,51,1,1,1,1,1,0,1,12,0,6.21461009979248
"163",4,13,49,1,1,1,1,1,0,1,12,0,6.30991983413696
"163",5,14,49,1,1,1,1,1,0,1,12,0,6.4552001953125
"163",6,15,50,1,1,1,1,1,0,1,12,0,6.52208995819092
"163",7,16,49,1,1,1,1,1,0,1,12,0,6.64248991012573
"164",1,10,49,1,1,1,1,0,1,0,11,1,6.07304000854492
"164",2,11,46,1,1,1,1,0,1,0,11,1,6.19440984725952
"164",3,12,50,1,1,1,1,0,1,0,11,1,6.31897020339966
"164",4,13,50,1,1,1,1,0,1,0,11,1,6.39525985717773
"164",5,14,46,1,1,1,1,0,1,0,11,1,6.47697019577026
"164",6,15,45,1,1,1,1,0,1,0,11,1,6.59714984893799
"164",7,16,41,1,1,1,1,0,1,0,11,1,6.69208002090454
"165",1,37,50,1,1,0,0,1,0,1,12,0,6.17793989181519
"165",2,38,50,1,1,0,0,1,0,1,12,0,6.31716012954712
"165",3,39,50,1,1,0,0,1,0,1,12,0,6.41181993484497
"165",4,40,50,1,1,0,0,1,0,1,12,0,6.39693021774292
"165",5,41,40,1,1,0,0,1,0,1,12,0,6.51470994949341
"165",6,42,48,1,1,0,0,1,0,1,12,0,6.61337995529175
"165",7,43,45,1,1,0,0,1,0,1,12,0,6.67833995819092
"166",1,10,50,0,0,0,1,1,0,0,15,0,6.71538019180298
"166",2,11,48,0,0,0,1,1,0,0,15,0,6.78559017181396
"166",3,12,48,0,0,0,1,1,0,0,15,0,6.88449001312256
"166",4,13,47,0,0,0,1,1,0,0,15,0,7.00306987762451
"166",5,14,43,0,0,0,1,1,0,0,15,0,7.09007978439331
"166",6,15,49,0,0,0,1,1,0,0,15,0,7.17011976242065
"166",7,16,48,0,0,0,1,1,0,0,15,0,7.29301977157593
"167",1,10,20,1,0,0,0,0,1,0,10,0,5.01064014434814
"167",2,11,30,1,0,0,0,0,1,0,10,0,5.01064014434814
"167",3,12,36,1,0,0,0,0,1,0,10,0,5.52146005630493
"167",4,13,52,1,0,0,0,0,1,0,10,0,5.66987991333008
"167",5,14,52,1,0,0,0,0,1,0,10,0,5.73656988143921
"167",6,15,29,1,0,0,0,0,1,0,10,0,5.81412982940674
"167",7,16,40,1,0,0,0,0,1,0,10,0,5.81412982940674
"168",1,3,40,0,0,0,1,1,0,0,17,0,6.23245000839233
"168",2,4,42,0,0,0,1,1,0,0,17,0,6.5792498588562
"168",3,5,44,0,0,0,1,1,0,1,17,0,6.65286016464233
"168",4,6,48,0,0,0,1,1,0,1,17,0,6.74524021148682
"168",5,7,48,0,0,0,1,1,0,0,17,0,7.49554014205933
"168",6,8,48,0,0,0,1,1,0,0,17,0,8.16051959991455
"168",7,9,50,0,0,0,1,1,0,0,17,0,8.30819988250732
"169",1,25,50,0,0,1,0,1,0,0,17,0,6.90574979782104
"169",2,26,50,0,0,1,0,1,0,0,17,0,6.90574979782104
"169",3,27,51,0,0,1,0,1,0,0,17,0,7.40853023529053
"169",4,28,51,0,0,1,0,1,0,0,17,0,7.46737003326416
"169",5,29,51,0,0,1,0,1,0,0,17,0,7.52294015884399
"169",6,30,49,0,0,1,0,1,0,0,17,0,7.46737003326416
"169",7,31,50,0,0,1,0,1,0,0,17,0,7.57558012008667
"170",1,24,39,1,0,1,0,1,0,0,9,0,5.67331981658936
"170",2,25,47,1,0,1,0,1,0,0,9,0,5.74620008468628
"170",3,26,49,1,0,1,0,1,0,0,9,0,5.82894992828369
"170",4,27,50,1,0,1,0,1,0,0,9,0,6.0799298286438
"170",5,28,52,1,0,1,0,1,0,0,9,0,5.99145984649658
"170",6,29,49,1,0,1,0,1,0,0,9,0,5.99145984649658
"170",7,30,49,1,0,1,0,1,0,0,9,0,6.13773012161255
"171",1,12,51,1,0,0,1,0,0,0,12,1,5.99145984649658
"171",2,13,51,1,0,0,1,0,0,0,12,1,5.92692995071411
"171",3,14,50,1,0,0,1,0,0,0,12,1,6.0799298286438
"171",4,15,49,0,0,0,1,0,0,0,12,1,6.0799298286438
"171",5,16,45,0,0,0,1,0,0,0,12,1,6.26340007781982
"171",6,17,52,0,0,0,1,0,0,0,12,1,6.4377498626709
"171",7,18,28,0,0,0,1,0,0,0,12,1,6.55108022689819
"172",1,10,48,0,1,0,1,1,0,0,16,0,6.90574979782104
"172",2,11,47,0,1,0,1,1,0,0,16,0,6.90574979782104
"172",3,12,47,0,1,0,1,1,0,0,16,0,7.22766017913818
"172",4,13,46,0,1,0,1,1,0,0,16,0,7.29301977157593
"172",5,14,48,0,1,0,1,1,0,0,16,0,7.33368015289307
"172",6,15,49,0,0,0,1,1,0,0,16,0,7.57353019714355
"172",7,16,50,0,0,0,1,1,0,0,16,0,7.27100992202759
"173",1,28,48,0,1,0,1,1,0,0,16,0,6.90574979782104
"173",2,29,46,0,1,0,1,1,0,0,16,0,6.90574979782104
"173",3,30,46,0,1,0,1,1,0,0,16,0,7.34601020812988
"173",4,31,49,0,1,0,1,1,0,0,16,0,7.31322002410889
"173",5,32,44,0,1,0,1,1,0,0,16,0,7.55486011505127
"173",6,33,48,0,1,0,1,1,0,0,16,0,7.71868991851807
"173",7,34,43,0,1,0,1,1,0,0,16,0,7.69620990753174
"174",1,5,28,1,1,0,1,0,0,1,12,0,6.08222007751465
"174",2,6,40,0,1,0,1,0,0,1,12,0,6.51322984695435
"174",3,7,29,1,1,0,1,0,0,1,12,0,6.62140989303589
"174",4,8,46,1,1,0,1,0,0,1,12,0,6.69950008392334
"174",5,9,48,1,1,0,1,0,0,1,12,0,6.79571008682251
"174",6,10,49,1,1,0,1,0,0,1,12,0,6.89668989181519
"174",7,11,48,1,1,0,1,0,0,1,12,0,6.99667978286743
"175",1,3,49,0,0,0,1,0,1,0,12,0,5.96614980697632
"175",2,4,50,0,0,0,1,0,1,0,12,0,6.11147022247314
"175",3,5,48,0,0,0,1,0,1,0,12,0,6.17378997802734
"175",4,6,49,0,0,0,1,0,1,0,12,0,6.22059011459351
"175",5,7,48,0,0,0,1,0,1,0,12,0,6.28972005844116
"175",6,8,50,0,0,0,1,0,1,0,12,0,6.36474990844727
"175",7,9,49,0,0,0,1,0,1,0,12,0,6.72742986679077
"176",1,4,50,1,0,0,0,1,0,0,14,0,6.43615007400513
"176",2,5,50,0,0,0,0,1,0,0,14,0,6.65928983688354
"176",3,6,50,0,0,0,0,1,0,0,14,0,6.74524021148682
"176",4,7,50,0,0,0,0,1,0,0,14,0,6.8564600944519
"176",5,8,50,0,0,0,0,1,0,0,14,0,6.90776014328003
"176",6,9,49,0,0,0,0,1,0,0,14,0,7.13329982757568
"176",7,10,47,0,0,0,0,1,0,0,14,0,7.21891021728516
"177",1,19,49,0,0,0,1,0,1,0,15,0,6.77421998977661
"177",2,20,51,0,0,0,1,0,1,0,15,0,6.8254599571228
"177",3,21,48,0,0,0,1,0,1,0,15,0,6.0799298286438
"177",4,22,49,0,0,0,1,0,1,0,15,0,6.90776014328003
"177",5,23,47,0,0,0,1,0,1,0,15,0,6.21461009979248
"177",6,24,52,0,0,0,1,0,1,0,15,0,6.70072984695435
"177",7,25,50,0,0,0,1,0,1,0,15,0,6.59303998947144
"178",1,3,49,1,1,0,0,1,0,0,9,0,6.10031986236572
"178",2,4,48,1,1,0,0,1,0,0,9,0,6.15698003768921
"178",3,5,49,1,1,0,0,1,0,0,9,0,6.24221992492676
"178",4,6,50,1,1,0,0,1,0,0,9,0,6.38351011276245
"178",5,7,51,1,1,0,0,1,0,0,9,0,6.42487001419067
"178",6,8,47,1,1,0,0,1,0,0,9,0,6.57227993011475
"178",7,9,49,1,1,0,0,1,0,0,9,0,6.75692987442017
"179",1,20,47,1,0,0,0,1,0,0,16,0,5.74620008468628
"179",2,21,47,1,0,0,0,1,0,0,16,0,5.92692995071411
"179",3,22,49,1,0,0,0,1,0,0,16,0,6.0161600112915
"179",4,23,50,1,0,0,0,1,0,0,16,0,5.9480299949646
"179",5,24,46,1,0,0,0,1,0,0,16,0,6.05209016799927
"179",6,25,48,1,0,0,0,1,0,0,16,0,6.32435989379883
"179",7,26,49,1,0,0,0,1,0,0,16,0,6.36990022659302
"180",1,11,48,0,0,0,1,1,0,0,12,0,6.28972005844116
"180",2,12,48,0,0,0,1,1,0,0,12,0,6.39693021774292
"180",3,13,50,0,0,0,0,1,0,0,12,0,6.54535007476807
"180",4,14,50,0,0,0,1,1,0,0,12,0,6.73101997375488
"180",5,15,51,0,0,0,1,1,0,0,12,0,7.49331998825073
"180",6,16,50,0,0,0,1,1,0,0,12,0,6.73101997375488
"180",7,17,50,0,0,0,1,1,0,0,12,0,6.98286008834839
"181",1,14,46,1,1,1,0,1,0,1,12,0,6.55108022689819
"181",2,15,26,0,1,1,0,1,0,0,12,0,6.86693000793457
"181",3,16,50,0,1,1,0,1,0,0,12,0,6.92560005187988
"181",4,17,49,0,1,1,0,1,0,0,12,0,7.06476020812988
"181",5,18,49,1,1,1,0,1,0,0,12,0,7.13089990615845
"181",6,19,49,1,1,1,0,1,0,0,12,0,7.43837976455688
"181",7,20,32,1,1,1,0,1,0,1,12,0,7.14441013336182
"182",1,8,51,1,0,1,0,1,1,0,14,0,5.85793018341064
"182",2,9,51,1,0,1,0,1,1,0,14,0,5.88609981536865
"182",3,10,51,1,0,1,0,1,1,0,14,0,5.99145984649658
"182",4,11,50,1,0,1,0,1,1,0,14,0,6.02827978134155
"182",5,12,50,1,0,1,0,1,1,0,14,0,6.10925006866455
"182",6,13,50,1,0,1,0,0,1,0,14,0,6.16331005096436
"182",7,14,51,1,0,1,0,0,1,0,14,0,6.21461009979248
"183",1,10,36,1,0,1,0,0,1,0,8,0,5.42052984237671
"183",2,11,36,1,0,1,0,0,1,0,8,0,5.51744985580444
"183",3,12,39,1,0,1,0,0,1,0,8,0,5.19295978546143
"183",4,13,36,1,0,1,0,0,1,0,8,0,5.3471097946167
"183",5,14,35,1,0,1,0,0,1,0,8,0,5.64191007614136
"183",6,15,38,1,0,1,0,0,1,0,8,0,5.65948009490967
"183",7,16,41,1,0,1,0,0,1,0,8,0,5.75257015228271
"184",1,25,47,1,1,0,1,1,0,0,12,0,6.55392980575562
"184",2,26,47,1,1,0,1,1,0,0,12,0,6.71538019180298
"184",3,27,47,1,1,0,1,1,0,0,12,0,6.6240701675415
"184",4,28,47,1,1,0,1,1,0,0,12,0,6.83087015151978
"184",5,29,47,1,1,0,1,1,0,0,12,0,6.95655012130737
"184",6,30,47,1,1,0,1,1,0,1,12,0,6.79010009765625
"184",7,31,47,1,1,0,1,1,0,1,12,0,7.09007978439331
"185",1,23,48,1,0,0,0,1,0,1,12,0,6.55108022689819
"185",2,24,49,1,0,0,0,1,0,1,12,0,6.62006998062134
"185",3,25,48,1,0,0,0,1,0,1,12,0,6.70563983917236
"185",4,26,48,1,0,0,0,1,0,1,12,0,6.78559017181396
"185",5,27,46,1,0,0,0,1,0,1,12,0,6.88856983184814
"185",6,28,46,1,0,0,0,1,0,1,12,0,7.00759983062744
"185",7,29,47,1,0,0,0,1,0,1,12,0,7.11232995986938
"186",1,35,45,1,0,0,1,1,0,0,12,0,6.80239009857178
"186",2,36,45,1,0,0,1,1,0,0,12,0,6.8564600944519
"186",3,37,45,1,0,0,1,1,0,0,12,0,6.98008012771606
"186",4,38,46,1,0,0,1,1,0,0,12,0,7.09589004516602
"186",5,39,44,1,0,0,1,1,0,0,12,0,7.48828983306885
"186",6,40,44,1,0,0,1,1,0,0,12,0,7.45124006271362
"186",7,41,30,1,1,0,1,1,0,1,12,0,7.47873020172119
"187",1,22,47,1,0,0,1,0,0,1,12,0,6.90574979782104
"187",2,23,49,1,0,0,1,1,0,1,12,0,6.90574979782104
"187",3,24,45,1,0,0,1,1,0,1,12,0,7.11639022827148
"187",4,25,26,1,0,0,1,1,0,1,12,0,7.07412004470825
"187",5,26,22,1,0,0,1,1,0,1,12,0,7.05789995193481
"187",6,27,48,1,0,0,1,1,0,1,12,0,7.02643013000488
"187",7,28,42,1,0,0,1,1,0,1,12,0,7.26262998580933
"188",1,10,49,0,0,0,1,1,0,0,12,0,6.62006998062134
"188",2,11,48,0,0,0,1,1,0,0,12,0,6.62006998062134
"188",3,12,48,0,0,0,1,1,0,0,12,0,6.83303022384644
"188",4,13,48,0,0,0,1,1,0,0,12,0,6.92560005187988
"188",5,14,47,0,0,0,1,1,0,0,12,0,7.02375984191895
"188",6,15,46,0,0,0,1,1,0,0,12,0,7.06304979324341
"188",7,16,48,0,0,0,1,1,0,0,12,0,7.18311023712158
"189",1,23,48,0,0,0,1,1,0,0,17,0,6.90574979782104
"189",2,24,48,0,0,0,0,1,0,0,17,0,6.90574979782104
"189",3,25,49,0,0,0,0,1,0,0,17,0,7.04752016067505
"189",4,26,48,0,0,0,0,1,0,0,17,0,7.09007978439331
"189",5,27,48,0,0,0,0,1,0,0,17,0,7.13089990615845
"189",6,28,48,0,0,0,0,1,0,0,17,0,6.99942016601562
"189",7,29,49,0,0,0,0,1,0,0,17,0,7.01481008529663
"190",1,6,51,1,1,1,0,1,0,0,9,0,6.09581995010376
"190",2,7,51,1,1,1,0,1,0,0,9,0,6.29157018661499
"190",3,8,50,1,1,1,0,1,0,0,9,0,6.4052300453186
"190",4,9,50,1,1,1,0,1,0,0,9,0,6.62006998062134
"190",5,10,49,1,1,1,0,1,0,0,9,0,6.71900987625122
"190",6,11,50,1,1,1,0,1,0,0,9,0,6.8254599571228
"190",7,12,50,1,1,1,0,1,0,0,9,0,6.95463991165161
"191",1,25,50,1,1,1,0,1,0,1,6,0,6.10031986236572
"191",2,26,51,1,1,1,0,1,0,1,6,0,6.29157018661499
"191",3,27,51,1,1,1,0,1,0,1,6,0,6.29157018661499
"191",4,28,51,1,1,1,0,1,0,1,6,0,6.37161016464233
"191",5,29,44,1,1,1,0,1,0,1,6,0,6.47388982772827
"191",6,30,41,1,1,1,0,1,0,1,6,0,6.54679012298584
"191",7,31,42,1,1,1,0,1,0,1,6,0,6.5903000831604
"192",1,6,48,0,1,0,1,1,0,1,12,0,6.28599977493286
"192",2,7,49,0,1,0,1,1,0,1,12,0,6.45989990234375
"192",3,8,42,0,1,0,1,1,0,1,12,0,6.54965019226074
"192",4,9,15,0,1,0,1,1,0,1,12,0,6.64638996124268
"192",5,10,44,0,1,0,1,1,0,1,12,0,6.76848983764648
"192",6,11,47,1,1,0,1,1,0,1,12,0,6.84161996841431
"192",7,12,44,0,1,0,1,1,0,1,12,0,6.9479398727417
"193",1,32,48,0,0,0,1,1,0,0,16,0,6.90574979782104
"193",2,33,49,0,0,0,1,1,0,0,16,0,6.90574979782104
"193",3,34,50,0,0,0,1,1,0,0,16,0,7.36518001556396
"193",4,35,48,0,0,0,1,1,0,0,16,0,7.42475986480713
"193",5,36,49,0,0,0,1,1,0,0,16,0,7.46737003326416
"193",6,37,52,0,0,0,1,1,0,0,16,0,7.28139019012451
"193",7,38,50,0,0,0,1,1,0,0,16,0,7.49331998825073
"194",1,11,47,1,0,0,0,1,0,1,12,0,6.54965019226074
"194",2,12,45,1,0,0,0,1,0,1,12,0,6.83517980575562
"194",3,13,48,1,0,0,0,1,0,1,12,0,6.79793977737427
"194",4,14,48,1,0,0,0,1,0,1,12,0,6.80128002166748
"194",5,15,48,1,0,0,0,1,0,1,12,0,6.91074991226196
"194",6,16,51,1,1,0,0,1,0,1,12,0,6.69083976745605
"194",7,17,49,1,1,0,0,1,0,1,12,0,6.47697019577026
"195",1,11,52,0,1,1,1,1,0,0,16,0,6.44572019577026
"195",2,12,50,0,1,1,1,1,0,0,16,0,6.62006998062134
"195",3,13,50,0,1,1,1,1,0,0,16,0,6.69703006744385
"195",4,14,50,0,1,1,1,1,0,0,16,0,6.82979011535645
"195",5,15,50,0,1,1,1,1,0,0,16,0,6.90776014328003
"195",6,16,51,0,1,1,1,1,0,0,16,0,6.7226300239563
"195",7,17,52,0,1,1,1,1,0,0,16,0,6.72022008895874
"196",1,7,46,1,0,1,0,1,0,0,9,0,6.05209016799927
"196",2,8,50,1,0,1,0,1,0,0,9,0,6.21461009979248
"196",3,9,49,1,0,1,0,1,0,0,9,0,6.4377498626709
"196",4,10,48,1,0,1,0,1,0,0,9,0,6.5861701965332
"196",5,11,50,1,0,1,0,1,0,0,9,0,6.68460988998413
"196",6,12,50,1,0,1,0,1,0,0,9,0,6.74524021148682
"196",7,13,40,1,0,1,0,1,0,0,9,0,6.90776014328003
"197",1,20,50,1,1,1,0,0,1,0,7,0,5.53339004516602
"197",2,21,50,1,1,1,0,0,1,0,7,0,5.8200798034668
"197",3,22,50,1,1,1,0,0,1,0,7,0,5.89989995956421
"197",4,23,50,1,1,1,0,0,1,0,7,0,5.97634983062744
"197",5,24,49,1,1,1,0,0,1,0,7,0,6.05209016799927
"197",6,25,48,1,1,1,0,0,1,0,7,0,6.12904977798462
"197",7,26,39,1,1,1,0,0,1,0,7,0,6.21260976791382
"198",1,29,47,0,1,0,0,1,0,0,12,0,6.68460988998413
"198",2,30,48,0,1,0,0,1,0,0,12,0,6.68460988998413
"198",3,31,47,0,1,0,0,1,0,0,12,0,6.77421998977661
"198",4,32,45,0,1,0,0,1,0,0,12,0,6.84588003158569
"198",5,33,45,0,1,0,0,1,0,0,12,0,7.02553987503052
"198",6,34,45,0,1,0,0,1,0,0,12,0,7.08840990066528
"198",7,35,45,0,1,0,0,1,0,0,12,0,7.13089990615845
"199",1,8,50,0,0,0,1,0,0,0,13,0,6.39693021774292
"199",2,9,50,0,0,0,1,0,0,0,13,0,6.51914978027344
"199",3,10,48,0,0,0,1,0,0,0,13,0,6.6039400100708
"199",4,11,50,0,0,0,1,0,0,0,13,0,6.73815011978149
"199",5,12,49,0,0,0,1,0,0,0,13,0,6.84267997741699
"199",6,13,48,0,0,0,1,0,0,0,13,0,6.90776014328003
"199",7,14,50,0,0,0,1,0,0,0,13,0,7.09007978439331
"200",1,3,43,0,0,0,0,1,0,0,17,0,6.17378997802734
"200",2,4,38,0,0,0,0,1,0,0,17,0,6.33683013916016
"200",3,5,36,0,0,0,0,1,0,0,17,0,6.3543701171875
"200",4,6,36,0,0,0,0,1,0,0,17,0,6.39525985717773
"200",5,7,36,0,0,0,0,1,0,1,17,0,6.55108022689819
"200",6,8,37,0,0,0,0,1,0,1,17,0,6.68460988998413
"200",7,9,38,0,0,0,0,1,0,0,17,0,6.73101997375488
"201",1,20,48,1,1,0,0,1,0,1,11,0,6.16331005096436
"201",2,21,47,1,1,0,0,1,0,1,11,0,6.24221992492676
"201",3,22,48,1,1,0,0,1,0,1,11,0,6.3664698600769
"201",4,23,47,1,1,0,0,1,0,1,11,0,6.44254016876221
"201",5,24,47,1,1,0,0,1,0,1,11,0,6.51026010513306
"201",6,25,45,1,1,0,0,1,0,1,11,0,6.6240701675415
"201",7,26,47,1,1,0,0,1,0,1,11,0,6.71538019180298
"202",1,7,50,0,0,1,1,0,1,0,12,0,5.90808010101318
"202",2,8,50,0,0,1,1,0,1,0,12,0,5.92692995071411
"202",3,9,51,0,0,1,1,0,1,0,12,0,6.10701990127563
"202",4,10,51,0,0,1,1,0,1,0,12,0,6.26148986816406
"202",5,11,48,0,0,1,1,0,1,0,12,0,6.26148986816406
"202",6,12,50,0,0,1,1,0,1,0,12,0,6.31716012954712
"202",7,13,50,0,0,1,1,0,1,0,12,0,6.42487001419067
"203",1,19,46,0,0,0,1,1,0,0,9,0,6.0799298286438
"203",2,20,52,0,0,0,1,1,0,0,9,0,6.0799298286438
"203",3,21,51,0,0,0,1,1,0,0,9,0,6.13773012161255
"203",4,22,50,0,0,0,1,1,0,0,9,0,6.18826007843018
"203",5,23,51,0,0,0,1,1,0,0,9,0,6.18826007843018
"203",6,24,51,0,0,0,1,1,0,0,9,0,5.96614980697632
"203",7,25,52,0,0,0,1,1,0,0,9,0,6.0161600112915
"204",1,32,50,1,0,1,0,1,0,1,9,0,6.47697019577026
"204",2,33,48,1,0,1,0,1,0,1,9,0,6.53669023513794
"204",3,34,45,1,0,1,0,1,0,0,9,0,6.5861701965332
"204",4,35,38,1,0,1,0,1,0,1,9,0,6.67202997207642
"204",5,36,28,1,0,1,0,1,0,1,9,0,6.80239009857178
"204",6,37,44,1,0,1,0,1,0,1,9,0,6.93731021881104
"204",7,38,46,1,0,1,0,1,0,1,9,0,7.04752016067505
"205",1,25,45,1,0,1,0,1,0,1,12,0,6.54679012298584
"205",2,26,48,1,0,1,0,1,0,1,12,0,6.68460988998413
"205",3,27,42,1,0,1,0,1,0,1,12,0,6.90776014328003
"205",4,28,36,1,0,1,0,1,0,1,12,0,6.69456005096436
"205",5,29,48,1,0,1,0,1,0,1,12,0,6.90776014328003
"205",6,30,34,1,0,1,0,1,0,1,12,0,6.93828010559082
"205",7,31,34,1,0,1,0,1,0,1,12,0,7.04838991165161
"206",1,12,48,0,0,0,1,1,0,0,13,0,6.90574979782104
"206",2,13,50,0,0,0,1,1,0,0,13,0,6.90574979782104
"206",3,14,50,0,0,0,0,1,0,0,13,0,7.34278011322021
"206",4,15,49,0,0,0,0,1,0,0,13,0,7.47591018676758
"206",5,16,49,0,0,0,1,1,0,0,13,0,7.50108003616333
"206",6,17,49,0,0,0,1,1,0,0,13,0,7.21744012832642
"206",7,18,47,0,0,0,1,1,0,0,13,0,7.87283992767334
"207",1,13,51,0,0,0,1,1,0,0,17,0,6.90574979782104
"207",2,14,35,0,0,0,1,1,0,0,17,0,6.90574979782104
"207",3,15,52,0,0,0,1,1,0,0,17,0,7.31322002410889
"207",4,16,52,0,0,0,1,1,0,0,17,0,7.70661020278931
"207",5,17,52,0,0,0,1,1,0,0,17,0,6.98286008834839
"207",6,18,52,0,0,0,1,1,0,0,17,0,7.46737003326416
"207",7,19,51,0,0,0,1,1,0,0,17,0,7.91936016082764
"208",1,15,22,1,0,0,1,0,1,0,11,1,5.393630027771
"208",2,16,46,1,0,0,1,0,1,0,11,1,5.52146005630493
"208",3,17,50,1,0,0,1,0,1,1,11,1,5.75257015228271
"208",4,18,49,1,0,0,1,0,1,1,11,1,5.75257015228271
"208",5,19,50,1,0,0,1,0,1,1,11,1,5.81412982940674
"208",6,20,41,1,0,0,1,0,1,0,11,1,5.95323991775513
"208",7,21,42,1,0,0,1,0,1,0,11,1,6.05209016799927
"209",1,23,49,0,0,0,0,1,0,0,17,0,6.55108022689819
"209",2,24,40,0,0,0,0,1,0,0,17,0,6.67202997207642
"209",3,25,44,0,0,0,0,1,0,0,17,0,6.66567993164062
"209",4,26,43,0,0,0,0,1,0,0,17,0,6.67202997207642
"209",5,27,41,0,0,0,0,1,0,0,17,0,6.71538019180298
"209",6,28,40,0,0,0,0,1,0,0,17,0,6.80239009857178
"209",7,29,42,0,0,0,0,1,0,0,17,0,6.89769983291626
"210",1,34,39,1,1,0,0,0,0,1,8,0,6.62006998062134
"210",2,35,48,1,1,0,0,0,0,1,8,0,6.62006998062134
"210",3,36,48,1,1,0,0,0,0,1,8,0,6.71538019180298
"210",4,37,48,1,1,0,0,0,0,1,8,0,6.80239009857178
"210",5,38,47,1,1,0,0,0,0,1,8,0,6.8564600944519
"210",6,39,45,1,1,0,0,0,0,1,8,0,6.90776014328003
"210",7,40,45,1,1,0,0,0,0,1,8,0,6.95655012130737
"211",1,30,49,0,1,0,1,1,0,0,10,0,6.77421998977661
"211",2,31,48,0,1,0,1,1,0,0,10,0,6.90574979782104
"211",3,32,49,0,1,0,1,1,0,0,10,0,6.90776014328003
